zip,obese,bmi,pop,sex,age,pct_m_bach,pct_f_bach,households,income,urban,rural,population,p_urban
54937,NA,NA,1775,female,18-34,24,24.7,7427,63900,11805,7307,19112,0.6176747593135203
54940,NA,NA,311,female,18-34,17.8,21.9,1727,68042,0,4020,4020,0
54941,NA,NA,150,female,18-34,33.2,31.1,1113,52375,0,2613,2613,0
54942,77,345,679,female,18-34,42.3,34.4,3305,100344,6419,2161,8580,0.7481351981351981
54943,13,36,153,female,18-34,9.3,13.8,844,43571,0,1923,1923,0
54944,88,352,700,female,18-34,24.6,25.7,3271,78875,98,8159,8257,0.011868717451859028
54945,NA,NA,181,female,18-34,22.5,23.3,1539,52137,0,3545,3545,0
54946,NA,NA,0,female,18-34,29.3,11.1,0,NA,108,0,108,1
54947,22,78,243,female,18-34,18.8,24.2,1088,81638,0,2601,2601,0
54948,NA,NA,13,female,18-34,2.7,17.3,98,48125,0,320,320,0
54949,NA,NA,285,female,18-34,10.8,14.1,1409,55938,0,3430,3430,0
54950,NA,NA,247,female,18-34,6.2,13,1195,43973,0,3083,3083,0
54952,369,1122,3075,female,18-34,22.3,24.6,11072,54537,24940,789,25729,0.9693342143107
54956,537,1928,4304,female,18-34,31.8,35.1,18181,64553,37533,5163,42696,0.8790753232152895
54960,NA,NA,100,female,18-34,13.8,16.1,1185,48112,0,2800,2800,0
54961,NA,NA,1361,female,18-34,14.1,22.6,5735,55898,7643,6623,14266,0.5357493340810319
54962,NA,NA,88,female,18-34,10.9,12.1,496,53920,0,1110,1110,0
54963,36,132,621,female,18-34,21.6,23.9,2670,60577,3358,3559,6917,0.4854705797310973
54964,NA,NA,97,female,18-34,15.1,23.8,374,76667,0,1022,1022,0
54965,NA,NA,92,female,18-34,11.7,12.3,608,60000,0,1344,1344,0
54966,26,56,231,female,18-34,7.8,11.7,771,53828,0,2008,2008,0
54967,NA,NA,18,female,18-34,11.8,17.6,191,46375,0,434,434,0
54968,NA,NA,188,female,18-34,14.6,14.5,1235,45625,0,2779,2779,0
54970,NA,NA,243,female,18-34,8.4,16.8,1237,44196,0,3902,3902,0
54971,NA,NA,1344,female,18-34,24,23.1,4624,55417,7930,2897,10827,0.732428188787291
54974,NA,NA,119,female,18-34,19.6,26.7,554,65156,0,1581,1581,0
54977,NA,NA,93,female,18-34,20.1,18.8,590,62647,0,1337,1337,0
54979,NA,NA,33,female,18-34,15.2,23,591,64250,117,1355,1472,0.07948369565217392
54980,NA,NA,14,female,18-34,8.8,0,63,59821,0,149,149,0
54981,NA,NA,1213,female,18-34,22.8,21.3,6513,55821,7647,7779,15426,0.4957215091404123
54982,NA,NA,595,female,18-34,16.6,16.4,2987,48470,2573,4544,7117,0.36152873401714203
54983,NA,NA,272,female,18-34,16.8,11.6,1803,54512,0,4642,4642,0
54984,NA,NA,170,female,18-34,15.1,21.8,1344,47031,0,2989,2989,0
54985,NA,NA,36,female,18-34,0,7.9,0,NA,836,0,836,1
54986,16,72,314,female,18-34,24.3,24.8,2114,62727,2991,1779,4770,0.6270440251572327
53001,39,103,249,female,35-54,13,23,788,72206,0,1901,1901,0
53002,66,194,419,female,35-54,16.2,25.4,869,85478,0,2299,2299,0
53003,NA,NA,5,female,35-54,6.8,9.4,52,55500,0,141,141,0
53004,48,104,529,female,35-54,23.3,26.8,1217,77989,0,3330,3330,0
53005,219,779,2808,female,35-54,55.6,53.9,7556,97202,19425,0,19425,1
53006,13,37,263,female,35-54,15.4,26.8,670,74107,0,1779,1779,0
53007,33,70,155,female,35-54,25,29.5,895,41925,1841,0,1841,1
53010,209,513,1037,female,35-54,12,18.3,2994,63509,0,7681,7681,0
53011,63,121,410,female,35-54,16.8,18.3,932,72500,0,2260,2260,0
53012,245,806,2777,female,35-54,53.4,48.1,7351,88844,13067,5030,18097,0.7220533790130961
53013,38,103,419,female,35-54,25.1,24.6,1301,68938,0,3308,3308,0
53014,99,186,1191,female,35-54,17.5,21.2,3327,61834,3590,4372,7962,0.45089173574478775
53015,42,87,320,female,35-54,24.4,25.4,1025,67740,0,2609,2609,0
53016,NA,NA,54,female,35-54,3.8,13.9,138,51250,0,384,384,0
53017,120,365,842,female,35-54,41.5,42,2123,106577,2919,2619,5538,0.5270855904658721
53018,31,131,1188,female,35-54,55.7,53.4,3105,97482,6148,1751,7899,0.7783263704266363
53019,11,32,280,female,35-54,11.5,18.2,764,61053,892,1135,2027,0.44005920078934385
53020,77,181,515,female,35-54,23.3,27.7,1654,63167,0,3500,3500,0
53021,83,199,734,female,35-54,17.4,21.8,1959,82750,0,4709,4709,0
53022,538,1491,3064,female,35-54,41.3,38.5,7657,79230,17050,1870,18920,0.9011627906976745
53023,27,54,203,female,35-54,7.9,26.2,527,68750,0,1496,1496,0
53024,243,619,2489,female,35-54,43.8,42.1,6821,75592,13503,3076,16579,0.8144640810664093
53027,497,1242,3234,female,35-54,24.6,27.9,8987,68701,14666,7375,22041,0.6653963068826279
53029,158,560,3550,female,35-54,47.5,45.6,7738,91435,18795,2004,20799,0.9036492139045147
53031,NA,NA,4,female,35-54,NA,NA,0,NA,0,43,43,0
53032,122,245,609,female,35-54,17.6,17.1,1834,62800,3493,1264,4757,0.7342863149043515
53033,86,281,735,female,35-54,32,34.7,2115,92620,3138,1747,4885,0.642374616171955
53034,42,72,256,female,35-54,11.3,14.9,686,62708,0,1811,1811,0
53035,52,107,401,female,35-54,10,19.1,915,64414,0,2406,2406,0
53036,NA,NA,456,female,35-54,23.6,29,1134,75179,950,1770,2720,0.3492647058823529
53037,348,881,1483,female,35-54,29.7,26.9,3703,74327,7439,1821,9260,0.8033477321814255
53038,66,134,595,female,35-54,24.8,35,1590,75000,2701,1312,4013,0.6730625467231498
53039,112,202,593,female,35-54,11,17.3,1628,57800,2736,2127,4863,0.5626156693399136
53040,287,742,1312,female,35-54,19.7,19.7,2980,70938,4007,4057,8064,0.49689980158730157
53042,106,248,926,female,35-54,15.1,14.4,2877,58583,3741,2949,6690,0.5591928251121077
53044,35,139,403,female,35-54,62.9,59.7,957,79063,2147,150,2297,0.934697431432303
53045,201,849,2920,female,35-54,65.2,54.9,8482,100438,21515,171,21686,0.9921147283962003
53046,37,81,177,female,35-54,18.8,13.9,487,56771,924,183,1107,0.8346883468834688
53047,NA,NA,15,female,35-54,21.4,42.9,15,126250,0,78,78,0
53048,38,85,438,female,35-54,15.3,16.6,1389,51725,0,3364,3364,0
53049,NA,NA,278,female,35-54,12.5,31.7,1069,83191,305,2146,2451,0.12443900448796409
53050,124,272,983,female,35-54,13.9,14.3,2827,54806,5134,1852,6986,0.7348983681649013
53051,851,2298,4856,female,35-54,41.9,40.2,15011,76944,33459,2192,35651,0.9385150486662366
53057,NA,NA,196,female,35-54,12,22.1,648,67174,0,1928,1928,0
53058,19,57,548,female,35-54,46.9,51.3,1482,92792,2679,564,3243,0.8260869565217391
53059,16,46,225,female,35-54,8.6,13.9,750,69886,0,1767,1767,0
53061,66,145,621,female,35-54,18.3,20.8,2170,54509,3171,2025,5196,0.6102771362586605
53063,13,37,206,female,35-54,15.1,22.4,642,67333,0,1552,1552,0
53065,NA,NA,385,female,35-54,12.8,21.9,908,64342,0,2226,2226,0
53066,NA,NA,5431,female,35-54,43.1,41.3,13372,86343,25176,8654,33830,0.7441915459651197
53069,NA,NA,68,female,35-54,47.5,66.7,353,115568,697,0,697,1
53070,96,225,606,female,35-54,27.1,27.5,1891,62956,2724,1989,4713,0.5779758115849777
53072,221,704,3708,female,35-54,50.1,46.4,10617,82032,23224,683,23907,0.9714309616430334
53073,289,703,2034,female,35-54,26.3,31.1,6089,60744,8799,6958,15757,0.5584184806752555
53074,173,400,1716,female,35-54,33.7,35.3,5408,64446,11419,1461,12880,0.8865683229813665
53075,54,127,441,female,35-54,18.3,25.3,1332,68304,0,3345,3345,0
53076,94,277,500,female,35-54,31.4,37.3,1232,103000,676,2972,3648,0.18530701754385964
53078,25,74,258,female,35-54,15.4,18.1,711,69934,0,1912,1912,0
53079,17,37,204,female,35-54,10.8,21.2,597,71797,0,1413,1413,0
53080,98,229,944,female,35-54,27.1,21.6,2330,59545,4151,1564,5715,0.726334208223972
53081,967,2036,5211,female,35-54,18.9,18.5,18180,44181,42584,545,43129,0.9873634909225811
53083,402,992,2875,female,35-54,30.7,28.9,8111,67704,18841,1521,20362,0.9253020331990963
53085,235,569,1577,female,35-54,20.6,21.9,5004,55579,7741,3526,11267,0.6870506789739949
53086,232,613,1282,female,35-54,29.3,32,3332,78796,5858,2397,8255,0.7096305269533616
53088,NA,NA,55,female,35-54,9.9,8.2,183,57865,0,379,379,0
53089,378,1155,3005,female,35-54,36,37.8,7333,87106,16769,1799,18568,0.9031128823782852
53090,820,1920,3016,female,35-54,19.5,24.2,8798,66385,15779,6094,21873,0.7213916700955516
53091,45,100,340,female,35-54,10,14.3,804,62333,0,2018,2018,0
53092,192,788,2712,female,35-54,69.3,54.3,8661,96627,19467,557,20024,0.9721833799440671
53093,36,76,308,female,35-54,26.3,22.1,768,80938,0,1981,1981,0
53094,164,306,2392,female,35-54,16.9,24.7,7562,49514,15070,4099,19169,0.7861651625019563
53095,927,2367,3781,female,35-54,31.3,29,11728,63157,20695,6444,27139,0.7625557316039647
53097,61,206,820,female,35-54,64.2,62.2,1990,107667,3198,3121,6319,0.5060927361924356
53098,NA,NA,1643,female,35-54,17.8,21.6,4634,54760,8278,3687,11965,0.6918512327622232
53103,24,68,521,female,35-54,22.7,32,1503,86809,2365,1359,3724,0.6350698174006445
53104,NA,NA,860,female,35-54,18.4,26,2200,71462,1967,3459,5426,0.36251382233689644
53105,NA,NA,4129,female,35-54,20.4,24.7,11381,66699,16288,12937,29225,0.5573310521813516
53108,22,49,441,female,35-54,12.7,20.2,1291,68673,433,2896,3329,0.1300690898167618
53110,182,348,2733,female,35-54,21.1,21.6,7572,49882,18320,0,18320,1
53114,94,184,401,female,35-54,12.7,16.3,980,63190,1552,1126,2678,0.5795369678864825
53115,434,935,2004,female,35-54,18.9,18.7,6318,53868,10647,5141,15788,0.6743729414745376
53118,NA,NA,1108,female,35-54,27.6,33,2863,79577,3058,4144,7202,0.4246042765898362
53119,NA,NA,867,female,35-54,24.1,29,2040,87553,2790,2818,5608,0.4975035663338088
53120,61,140,1358,female,35-54,24.1,33.6,3926,66815,5479,4200,9679,0.5660708750904019
53121,387,830,2781,female,35-54,28.7,27.2,7407,65065,12484,6561,19045,0.6555001312680494
53122,60,297,859,female,35-54,78,67.5,2307,113750,5985,0,5985,1
53125,21,84,155,female,35-54,63.5,50.8,852,78971,1341,554,1895,0.7076517150395778
53126,NA,NA,1143,female,35-54,22.7,27.4,2701,77393,1529,4902,6431,0.2377546260301664
53128,116,283,1464,female,35-54,19.4,19.7,3117,56057,7587,1360,8947,0.8479937409187437
53129,130,362,1649,female,35-54,41.4,39.7,5939,64622,13973,0,13973,1
53130,98,224,1074,female,35-54,38.1,40.1,3182,71393,7755,0,7755,1
53132,259,707,5207,female,35-54,38.3,37.4,13358,76548,33334,1529,34863,0.9561426153802025
53137,19,37,191,female,35-54,17.4,25,621,75893,0,1702,1702,0
53139,NA,NA,457,female,35-54,20.2,34.4,1069,78831,1066,1736,2802,0.3804425410421128
53140,NA,NA,3358,female,35-54,16.7,18.5,11567,38486,29753,264,30017,0.9912049838424892
53142,NA,NA,4751,female,35-54,31.4,33.1,12036,66607,31696,679,32375,0.979027027027027
53143,NA,NA,3297,female,35-54,17.2,19.7,9024,45286,23264,0,23264,1
53144,NA,NA,3884,female,35-54,27.4,25.3,9778,55414,24381,2875,27256,0.8945186380980334
53146,71,206,1240,female,35-54,30.8,34.8,3095,83586,5313,2145,7458,0.7123893805309734
53147,234,615,2106,female,35-54,34.3,31.8,6953,60943,12120,4337,16457,0.7364647262563043
53149,NA,NA,2966,female,35-54,31.5,33.4,7428,86899,14070,4987,19057,0.73831138164454
53150,195,613,3952,female,35-54,32.6,33.5,9411,85744,23025,1825,24850,0.9265593561368209
53151,345,1021,4594,female,35-54,44.7,41.1,13657,76772,31987,0,31987,1
53153,NA,NA,354,female,35-54,28.9,30.2,912,90250,1941,387,2328,0.8337628865979382
53154,260,643,4995,female,35-54,31.1,32.2,14081,70530,34160,291,34451,0.9915532205160953
53156,33,92,477,female,35-54,18.1,22.2,1189,57989,0,2992,2992,0
53158,NA,NA,2760,female,35-54,33.4,33.8,6476,76851,15006,911,15917,0.9427655965320098
53167,NA,NA,29,female,35-54,13.1,45.1,308,51579,399,0,399,1
53168,NA,NA,1501,female,35-54,21.5,22.4,3341,74088,6311,2332,8643,0.7301862779127618
53170,NA,NA,259,female,35-54,21.9,27.8,923,61228,2380,0,2380,1
53172,154,321,2808,female,35-54,18.9,22,8628,51484,21156,0,21156,1
53177,NA,NA,1037,female,35-54,13.1,25.3,2663,64920,6858,1471,8329,0.823388161844159
53178,32,56,411,female,35-54,15.8,18.8,1157,60298,0,2626,2626,0
53179,NA,NA,975,female,35-54,18.5,23.9,2363,68199,4807,1503,6310,0.7618066561014263
53181,58,139,1161,female,35-54,22.2,24.2,2715,65168,6416,941,7357,0.8720946037787142
53182,NA,NA,1597,female,35-54,16.2,19.4,3321,66572,6335,3077,9412,0.6730769230769231
53183,NA,NA,461,female,35-54,41.6,46.6,1053,99095,2638,177,2815,0.9371225577264654
53184,100,234,571,female,35-54,23.3,28.4,1663,51377,3042,1229,4271,0.7122453757902131
53185,108,309,2813,female,35-54,28.2,31.1,7053,86729,15078,3473,18551,0.8127863727022802
53186,279,716,4148,female,35-54,36,35.5,13821,57423,33592,0,33592,1
53188,273,681,4548,female,35-54,33.8,36.3,14444,66359,33848,1347,35195,0.9617275181133684
53189,169,480,3877,female,35-54,38.2,37.7,9728,87062,20919,5309,26228,0.7975827360073204
53190,445,980,1818,female,35-54,31.1,36.6,6422,43339,14227,4973,19200,0.7409895833333333
53191,44,148,472,female,35-54,46.7,45.5,1194,63190,2601,241,2842,0.9152005629838142
53192,NA,NA,0,female,35-54,0,0,50,NA,113,104,217,0.5207373271889401
53195,NA,NA,9,female,35-54,12.2,10.7,55,52125,0,114,114,0
53202,183,653,1858,female,35-54,64.6,70.3,15338,52441,23386,0,23386,1
53203,17,53,95,female,35-54,55.2,54.9,865,66161,938,0,938,1
53204,321,538,4702,female,35-54,8.3,8.4,13047,28218,42355,0,42355,1
53205,213,314,1401,female,35-54,9.9,9.8,3435,23125,10050,0,10050,1
53206,588,825,3274,female,35-54,4.2,7.6,8239,22877,28210,0,28210,1
53207,421,1138,5298,female,35-54,31.5,40.9,16525,58646,35149,0,35149,1
53208,600,1166,4160,female,35-54,24.5,25.1,12304,31592,31133,0,31133,1
53209,948,1518,6054,female,35-54,20.7,21.1,18339,33395,46917,0,46917,1
53210,578,980,3794,female,35-54,17.5,21.7,9703,34516,28126,0,28126,1
53211,282,1188,3360,female,35-54,64.2,70.1,14322,60195,35406,0,35406,1
53212,517,935,3737,female,35-54,29.6,31.4,13146,33597,30416,0,30416,1
53213,470,1536,3490,female,35-54,60.2,58.3,11519,73308,26020,0,26020,1
53214,675,1288,4120,female,35-54,21.4,24.6,15823,44343,34725,0,34725,1
53215,552,977,7969,female,35-54,7.4,11.2,19329,35803,60953,0,60953,1
53216,750,1175,5279,female,35-54,13.7,20.3,13196,34977,32264,0,32264,1
53217,278,1270,4180,female,35-54,72.7,68.5,11668,100262,29192,0,29192,1
53218,1003,1446,6126,female,35-54,10.4,13.4,14029,37692,40625,0,40625,1
53219,533,1011,4830,female,35-54,18.9,25.3,14963,52468,33880,0,33880,1
53220,304,649,3491,female,35-54,22.9,24.3,11557,48523,26303,0,26303,1
53221,362,728,4801,female,35-54,21.7,24.1,15883,50645,37701,0,37701,1
53222,614,1266,3827,female,35-54,36,40.8,11372,52811,25165,0,25165,1
53223,601,1010,4112,female,35-54,28.3,26.7,12623,45973,29230,0,29230,1
53224,578,1003,2751,female,35-54,24,26.1,7743,46766,21284,0,21284,1
53225,731,1200,3339,female,35-54,17.5,19.9,9706,42665,25706,0,25706,1
53226,336,1040,2181,female,35-54,57.2,55.6,8271,71121,18370,0,18370,1
53227,398,767,3069,female,35-54,25,28.5,10976,48613,23357,0,23357,1
53228,195,441,1604,female,35-54,30,31.5,6354,61839,14369,0,14369,1
53233,90,142,706,female,35-54,21.3,22.9,4497,14920,16453,0,16453,1
53235,94,199,1518,female,35-54,28.6,30.8,4537,41719,9270,0,9270,1
53295,NA,NA,0,female,35-54,15.8,0,0,NA,359,0,359,1
53402,NA,NA,4323,female,35-54,28.8,27.8,13257,58134,31625,1549,33174,0.9533068065352385
53403,NA,NA,3692,female,35-54,19.4,20.6,10231,43411,27294,138,27432,0.9949693788276466
53404,NA,NA,1994,female,35-54,13,14.9,5484,35013,15658,0,15658,1
53405,NA,NA,3237,female,35-54,21.6,20.3,9815,52978,25193,0,25193,1
53406,NA,NA,3782,female,35-54,30.2,30.7,11050,64478,25056,789,25845,0.9694718514219385
53501,NA,NA,49,female,35-54,0,0,65,NA,0,23,23,0
53502,150,310,299,female,35-54,14.6,20,1003,51701,0,2421,2421,0
53503,70,157,205,female,35-54,16.2,23.4,811,55655,0,1947,1947,0
53504,101,196,277,female,35-54,14.2,20.9,818,51500,0,2084,2084,0
53505,NA,NA,80,female,35-54,7.4,28.1,169,62321,0,354,354,0
53506,18,41,125,female,35-54,10.6,16.1,437,42396,0,1125,1125,0
53507,101,238,320,female,35-54,27.9,31.9,858,81406,0,2196,2196,0
53508,313,716,794,female,35-54,29.2,34.3,2068,82778,0,5262,5262,0
53510,16,31,193,female,35-54,19.2,20.7,591,60302,0,1482,1482,0
53511,1244,2222,6339,female,35-54,14.8,18.3,18895,43055,43775,5154,48929,0.8946636963763821
53515,86,205,331,female,35-54,28.8,33.7,955,67454,1269,999,2268,0.5595238095238095
53516,124,242,331,female,35-54,22.4,32.9,927,66098,0,2152,2152,0
53517,82,203,238,female,35-54,33.1,33.5,704,76447,0,1752,1752,0
53518,21,47,138,female,35-54,12.9,21.9,599,47981,0,1330,1330,0
53520,383,778,915,female,35-54,17.7,17.4,2625,57227,3506,3304,6810,0.5148311306901615
53521,196,449,498,female,35-54,27.8,37.3,1464,85305,1424,2232,3656,0.38949671772428884
53522,63,113,169,female,35-54,10.9,21.3,434,55952,0,1085,1085,0
53523,168,425,636,female,35-54,30.4,37.1,2033,78705,2577,2372,4949,0.5207112547989493
53525,119,217,502,female,35-54,14.9,23.1,1485,65718,0,4052,4052,0
53526,13,32,104,female,35-54,18.6,23.1,253,52589,0,565,565,0
53527,452,1265,1861,female,35-54,39.3,38.8,3795,92882,6987,2976,9963,0.701294790725685
53528,268,676,889,female,35-54,35.6,39.4,2335,86301,3575,2159,5734,0.6234740146494594
53529,97,211,267,female,35-54,19.2,27.2,801,80625,0,2031,2031,0
53530,117,207,571,female,35-54,15,19.8,1820,54375,0,4566,4566,0
53531,222,503,726,female,35-54,25,36.4,1679,79421,0,4338,4338,0
53532,733,1797,2153,female,35-54,38,34.8,5490,78401,10795,2811,13606,0.7933999706012054
53533,262,566,1035,female,35-54,20.6,26,2959,62128,4756,2520,7276,0.6536558548653106
53534,624,1323,1509,female,35-54,16.3,26.1,4900,65915,7208,4304,11512,0.626129256428075
53536,516,1177,1399,female,35-54,24.6,26.3,3449,65262,5669,2834,8503,0.666705868516994
53537,42,76,78,female,35-54,2.4,22.4,292,48917,0,781,781,0
53538,628,1329,2594,female,35-54,19,25.9,7513,55340,13192,5276,18468,0.7143166558371237
53540,NA,NA,39,female,35-54,8.2,16.9,116,36364,0,169,169,0
53541,39,59,80,female,35-54,10.2,17.6,368,63833,0,861,861,0
53543,51,102,225,female,35-54,16.4,20.7,724,53750,0,1641,1641,0
53544,32,71,99,female,35-54,18.5,28.8,291,67813,0,800,800,0
53545,1283,2738,2843,female,35-54,24.7,24,9796,49359,21212,1905,23117,0.9175931132932474
53546,1729,3644,4721,female,35-54,20.4,22.9,12500,62500,27892,2756,30648,0.9100756982511093
53548,1016,2121,2568,female,35-54,17,21.3,7569,50724,15136,3422,18558,0.8156051298631318
53549,243,472,1416,female,35-54,21.4,18.1,4079,54603,7913,2501,10414,0.7598425196850394
53550,80,159,200,female,35-54,4.5,12.6,414,60000,0,1239,1239,0
53551,166,390,1292,female,35-54,35.3,36.7,3405,69227,6581,1692,8273,0.7954792699141786
53553,NA,NA,78,female,35-54,5,11.1,220,42500,0,624,624,0
53554,22,45,136,female,35-54,15.5,20.5,414,54500,0,1134,1134,0
53555,269,689,1435,female,35-54,30.6,34.2,3512,73913,3014,5451,8465,0.35605434140578857
53556,43,104,392,female,35-54,9.8,14.1,1138,48125,0,2594,2594,0
53557,17,32,93,female,35-54,13,11.1,156,47188,0,482,482,0
53558,506,1441,1710,female,35-54,42.1,50.2,4638,90333,9935,807,10742,0.9248743250791287
53559,332,664,998,female,35-54,14.2,21.1,2229,71498,3834,2229,6063,0.632360217714003
53560,144,323,507,female,35-54,26.1,30.3,1496,67357,1687,1771,3458,0.48785425101214575
53561,43,91,227,female,35-54,25.6,26.7,800,73194,0,1618,1618,0
53562,866,3055,3476,female,35-54,60.8,60.6,10978,79240,21718,1909,23627,0.9192026071866932
53563,563,1258,1430,female,35-54,25.3,31.7,4314,69955,6766,3962,10728,0.6306860551826995
53565,115,256,722,female,35-54,23.6,28.7,2058,57798,0,4765,4765,0
53566,906,1823,2044,female,35-54,21,22.7,6492,50778,10883,4334,15217,0.7151869619504502
53569,32,55,167,female,35-54,21.2,20.3,488,56500,0,1155,1155,0
53570,169,358,382,female,35-54,16.7,21.3,1126,64904,0,2627,2627,0
53571,18,38,63,female,35-54,37.7,48.8,98,98929,0,280,280,0
53572,467,1289,1582,female,35-54,45.3,40.5,4089,74087,6997,2973,9970,0.7018054162487463
53573,77,132,437,female,35-54,12,15.2,1291,46250,0,3062,3062,0
53574,182,545,599,female,35-54,33.9,36.2,1499,74181,0,3877,3877,0
53575,699,2009,2606,female,35-54,37.7,43.4,5907,92274,9635,5859,15494,0.6218536207564218
53576,136,262,322,female,35-54,14.7,26.9,904,59565,0,2319,2319,0
53577,26,60,194,female,35-54,16.6,21,581,62266,0,1371,1371,0
53578,128,323,782,female,35-54,33.7,33,2570,67034,3972,1952,5924,0.6704929101958136
53579,44,80,240,female,35-54,9.7,11,714,56250,0,1760,1760,0
53580,NA,NA,82,female,35-54,20.1,21,209,56875,0,564,564,0
53581,153,294,1196,female,35-54,18.2,22.7,4438,47500,5021,5678,10699,0.46929619590615945
53582,44,85,153,female,35-54,15,21.5,465,57750,0,1079,1079,0
53583,129,305,892,female,35-54,22,24.4,2301,70152,3761,1986,5747,0.6544283974247433
53585,70,138,299,female,35-54,10.3,14.6,883,50365,0,2215,2215,0
53586,53,87,306,female,35-54,13.1,19.5,920,53750,0,2284,2284,0
53587,51,97,144,female,35-54,12.6,12.3,502,55313,0,1290,1290,0
53588,85,203,534,female,35-54,29.5,31.2,1749,60377,0,4077,4077,0
53589,1023,2401,2836,female,35-54,33.2,32.9,7913,71051,15521,3906,19427,0.7989396201163329
53590,2059,4844,5349,female,35-54,41.3,42.4,15350,72317,32721,3573,36294,0.9015539758637792
53593,829,3015,3562,female,35-54,63.8,62.7,8837,99578,14872,4353,19225,0.7735760728218466
53594,180,365,858,female,35-54,15,21.2,2123,75306,3059,2085,5144,0.5946734059097978
53597,755,2455,2877,female,35-54,47.1,48.7,6944,98519,13713,3131,16844,0.8141177867489907
53598,158,377,336,female,35-54,45.5,35.9,1008,74244,2043,468,2511,0.8136200716845878
53599,NA,NA,8,female,35-54,0,0,23,31528,0,69,69,0
53702,NA,NA,0,female,35-54,0,0,13,NA,50,0,50,1
53703,269,979,1451,female,35-54,66.3,69.8,15383,36631,27958,0,27958,1
53704,2141,4977,6694,female,35-54,41.6,43.6,20525,55758,43785,249,44034,0.9943452786483172
53705,505,1929,2982,female,35-54,76.8,75.4,11818,65385,23494,0,23494,1
53706,NA,NA,0,female,35-54,44.4,100,112,12333,5133,0,5133,1
53711,1664,4781,6241,female,35-54,61.7,57.9,20204,74725,43576,2152,45728,0.9529391182645206
53713,1158,2219,2900,female,35-54,28.1,28.5,9963,38843,22138,8,22146,0.9996387609500587
53714,849,1752,2188,female,35-54,31.5,30.8,7369,56148,16463,0,16463,1
53715,152,451,627,female,35-54,56.6,58.2,5296,30019,12136,0,12136,1
53716,899,2102,2433,female,35-54,40.6,43.8,8086,67268,18419,0,18419,1
53717,309,1026,1513,female,35-54,78.8,65.1,6174,77609,11962,0,11962,1
53718,649,1544,1681,female,35-54,56.1,50.6,5742,75225,11078,675,11753,0.9425678550157407
53719,1201,3202,3747,female,35-54,59.2,60.9,13849,77514,28462,25,28487,0.9991224067118335
53726,35,281,423,female,35-54,90.2,91.8,2387,40712,5177,0,5177,1
53792,NA,NA,0,female,35-54,NA,NA,0,NA,0,0,0,NA
53801,20,38,105,female,35-54,10.6,14.1,378,49643,0,878,878,0
53802,NA,NA,4,female,35-54,0,0,21,15417,0,58,58,0
53803,NA,NA,175,female,35-54,15.2,17.1,513,49554,0,1306,1306,0
53804,30,43,148,female,35-54,8.1,13.9,526,49107,0,1372,1372,0
