airport,terminal,date,hour,us_avg_wait,us_max_wait,non_us_avg_wait,non_us_max_wait,all_avg_wait,all_max_wait,all_n_0..15,all_n_16..30,all_n_31..45,all_n_46..60,all_n_61..90,all_n_91..120,all_n_120..,all_excluded,all_total,all_flights,all_booths
ORD,Terminal 5,6/23/2018,0300 - 0400,11,42,21,42,16,42,80,35,28,0,0,0,0,3,146,1,4
ORD,Terminal 5,6/23/2018,0400 - 0500,7,36,15,46,11,46,131,19,12,1,0,0,0,6,169,1,3
ORD,Terminal 5,6/23/2018,0500 - 0600,11,37,23,58,18,58,109,101,26,12,0,0,0,8,256,2,11
ORD,Terminal 5,6/23/2018,0600 - 0700,8,37,18,38,15,38,226,122,53,0,0,0,0,13,414,2,13
ORD,Terminal 5,6/23/2018,0700 - 0800,6,39,15,51,13,51,199,83,15,5,0,0,0,9,311,1,12
ORD,Terminal 5,6/23/2018,0800 - 0900,8,27,11,28,10,28,440,166,0,0,0,0,0,15,621,3,15
ORD,Terminal 5,6/23/2018,0900 - 1000,5,17,8,26,7,26,417,30,0,0,0,0,0,14,461,2,15
ORD,Terminal 5,6/23/2018,1000 - 1100,4,22,10,23,7,23,652,82,0,0,0,0,0,14,748,4,14
ORD,Terminal 5,6/23/2018,1100 - 1200,4,30,9,31,6,31,470,60,2,0,0,0,0,18,550,3,15
ORD,Terminal 5,6/23/2018,1200 - 1300,8,28,13,30,10,30,599,208,0,0,0,0,0,25,832,4,22
ORD,Terminal 5,6/23/2018,1300 - 1400,11,64,19,64,14,64,1717,925,145,56,7,0,0,98,2948,13,24
ORD,Terminal 5,6/23/2018,1400 - 1500,16,57,25,61,20,61,939,950,369,85,1,0,0,78,2422,9,30
ORD,Terminal 5,6/23/2018,1500 - 1600,14,65,24,67,17,67,1054,760,187,60,15,0,0,62,2138,9,22
ORD,Terminal 5,6/23/2018,1600 - 1700,24,65,35,71,28,71,464,723,551,260,45,0,0,69,2112,11,23
ORD,Terminal 5,6/23/2018,1700 - 1800,9,26,14,32,10,32,1141,294,3,0,0,0,0,49,1487,7,22
ORD,Terminal 5,6/23/2018,1800 - 1900,12,40,15,44,13,44,1571,664,139,0,0,0,0,77,2451,13,22
ORD,Terminal 5,6/23/2018,1900 - 2000,14,70,22,70,16,70,910,412,84,74,12,0,0,45,1537,7,19
ORD,Terminal 5,6/23/2018,2000 - 2100,11,47,21,49,13,49,410,96,85,14,0,0,0,19,624,3,10
ORD,Terminal 5,6/23/2018,2100 - 2200,6,17,10,22,8,22,227,49,0,0,0,0,0,9,285,1,8
ORD,Terminal 5,6/23/2018,2300 - 0000,14,53,24,56,17,56,530,228,136,37,0,0,0,27,958,6,13
ORD,Terminal 5,6/24/2018,0000 - 0100,11,41,19,42,14,42,172,47,37,0,0,0,0,9,265,2,13
ORD,Terminal 5,6/24/2018,0400 - 0500,9,24,12,33,10,33,141,24,2,0,0,0,0,6,173,1,3
ORD,Terminal 5,6/24/2018,0500 - 0600,14,52,28,53,18,53,154,31,44,31,0,0,0,9,269,2,8
ORD,Terminal 5,6/24/2018,0600 - 0700,6,18,13,29,13,29,155,102,0,0,0,0,0,7,264,1,10
ORD,Terminal 5,6/24/2018,0700 - 0800,10,38,14,45,13,45,200,93,14,0,0,0,0,10,317,1,13
ORD,Terminal 5,6/24/2018,0800 - 0900,9,25,10,27,10,27,341,115,0,0,0,0,0,11,467,2,12
ORD,Terminal 5,6/24/2018,0900 - 1000,10,52,17,56,13,56,452,120,59,18,0,0,0,20,669,3,13
ORD,Terminal 5,6/24/2018,1000 - 1100,8,40,17,48,13,48,434,115,69,4,0,0,0,17,639,3,11
ORD,Terminal 5,6/24/2018,1100 - 1200,9,60,30,62,22,62,247,42,60,97,6,0,0,15,467,3,17
ORD,Terminal 5,6/24/2018,1200 - 1300,12,53,23,73,17,73,1108,497,316,88,5,0,0,65,2079,9,22
ORD,Terminal 5,6/24/2018,1300 - 1400,11,42,16,42,12,42,1204,386,88,0,0,0,0,55,1733,8,16
ORD,Terminal 5,6/24/2018,1400 - 1500,24,98,36,106,29,106,564,1160,582,207,166,25,0,83,2787,11,20
ORD,Terminal 5,6/24/2018,1500 - 1600,26,117,42,133,34,133,655,611,297,258,338,76,5,70,2310,10,20
ORD,Terminal 5,6/24/2018,1600 - 1700,33,99,51,106,40,106,153,413,374,326,219,38,0,47,1570,7,20
ORD,Terminal 5,6/24/2018,1700 - 1800,14,65,24,71,16,71,672,333,70,46,13,0,0,41,1175,6,20
ORD,Terminal 5,6/24/2018,1800 - 1900,11,31,11,31,11,31,1427,451,6,0,0,0,0,53,1937,9,19
ORD,Terminal 5,6/24/2018,1900 - 2000,9,35,12,35,10,35,584,106,14,0,0,0,0,21,725,3,16
ORD,Terminal 5,6/24/2018,2000 - 2100,13,30,14,31,13,31,432,303,4,0,0,0,0,20,759,2,13
ORD,Terminal 5,6/24/2018,2100 - 2200,7,18,11,25,10,25,197,51,0,0,0,0,0,13,261,1,12
ORD,Terminal 5,6/24/2018,2200 - 2300,4,15,7,15,4,15,191,0,0,0,0,0,0,3,194,1,9
ORD,Terminal 5,6/24/2018,2300 - 0000,7,32,10,31,8,32,461,64,6,0,0,0,0,13,544,4,12
ORD,Terminal 5,6/25/2018,0000 - 0100,6,19,9,19,7,19,216,30,0,0,0,0,0,6,252,2,10
ORD,Terminal 5,6/25/2018,0300 - 0400,8,29,18,36,12,36,86,34,6,0,0,0,0,4,130,1,4
ORD,Terminal 5,6/25/2018,0400 - 0500,11,35,16,36,13,36,88,39,11,0,0,0,0,5,143,1,5
ORD,Terminal 5,6/25/2018,0500 - 0600,8,34,15,36,10,36,247,53,24,0,0,0,0,10,334,2,6
ORD,Terminal 5,6/25/2018,0600 - 0700,14,31,14,37,14,37,196,156,7,0,0,0,0,11,370,2,14
ORD,Terminal 5,6/25/2018,0700 - 0800,13,67,29,87,24,87,123,115,60,9,23,0,0,11,341,1,12
ORD,Terminal 5,6/25/2018,0800 - 0900,18,31,14,32,15,32,226,213,17,0,0,0,0,13,469,2,13
ORD,Terminal 5,6/25/2018,0900 - 1000,4,20,9,24,7,24,377,47,0,0,0,0,0,12,436,3,13
ORD,Terminal 5,6/25/2018,1000 - 1100,12,38,14,38,13,38,415,235,45,0,0,0,0,20,715,3,11
ORD,Terminal 5,6/25/2018,1100 - 1200,8,35,14,38,11,38,423,94,39,0,0,0,0,18,574,3,13
ORD,Terminal 5,6/25/2018,1200 - 1300,7,37,10,46,9,46,963,225,25,2,0,0,0,38,1253,6,21
ORD,Terminal 5,6/25/2018,1300 - 1400,10,47,16,61,12,61,1751,527,119,38,1,0,0,80,2516,12,21
ORD,Terminal 5,6/25/2018,1400 - 1500,13,95,27,106,19,106,1371,572,297,135,69,14,0,77,2535,9,22
ORD,Terminal 5,6/25/2018,1500 - 1600,17,76,27,77,22,77,1002,553,275,232,80,0,0,76,2218,9,26
ORD,Terminal 5,6/25/2018,1600 - 1700,11,50,21,58,14,58,628,274,57,22,0,0,0,27,1008,6,22
ORD,Terminal 5,6/25/2018,1700 - 1800,9,22,9,22,9,22,944,122,0,0,0,0,0,28,1094,6,26
ORD,Terminal 5,6/25/2018,1800 - 1900,7,23,8,23,7,23,1224,106,0,0,0,0,0,50,1380,6,27
ORD,Terminal 5,6/25/2018,1900 - 2000,13,42,14,44,13,44,1194,574,90,0,0,0,0,60,1918,7,29
ORD,Terminal 5,6/25/2018,2000 - 2100,14,25,17,25,15,25,137,147,0,0,0,0,0,9,293,1,15
ORD,Terminal 5,6/25/2018,2200 - 2300,9,32,14,32,10,32,369,92,4,0,0,0,0,16,481,3,10
ORD,Terminal 5,6/25/2018,2300 - 0000,12,25,14,26,12,26,125,48,0,0,0,0,0,6,179,1,11
ORD,Terminal 5,6/26/2018,0000 - 0100,5,24,8,27,6,27,339,38,0,0,0,0,0,11,388,3,11
ORD,Terminal 5,6/26/2018,0400 - 0500,11,48,20,49,14,49,190,34,39,12,0,0,0,9,284,2,4
ORD,Terminal 5,6/26/2018,0500 - 0600,8,44,16,48,10,48,109,8,16,1,0,0,0,5,139,1,5
ORD,Terminal 5,6/26/2018,0600 - 0700,8,26,14,34,13,34,157,87,10,0,0,0,0,8,262,1,11
ORD,Terminal 5,6/26/2018,0700 - 0800,21,79,29,79,27,79,52,136,62,11,18,0,0,6,285,1,12
ORD,Terminal 5,6/26/2018,0900 - 1000,11,43,14,53,13,53,421,200,53,8,0,0,0,19,701,3,10
ORD,Terminal 5,6/26/2018,1000 - 1100,11,38,18,38,13,38,347,108,25,0,0,0,0,15,495,3,10
ORD,Terminal 5,6/26/2018,1100 - 1200,12,40,16,41,14,41,399,204,51,0,0,0,0,26,680,3,17
ORD,Terminal 5,6/26/2018,1200 - 1300,9,32,18,39,14,39,166,98,19,0,0,0,0,6,289,2,15
ORD,Terminal 5,6/26/2018,1300 - 1400,12,49,20,82,15,82,1511,789,176,62,35,0,0,79,2652,12,20
ORD,Terminal 5,6/26/2018,1400 - 1500,27,101,44,114,32,114,635,713,718,249,220,85,0,87,2707,12,24
ORD,Terminal 5,6/26/2018,1500 - 1600,23,71,37,80,29,80,275,485,340,112,74,0,0,46,1332,5,26
ORD,Terminal 5,6/26/2018,1600 - 1700,18,66,32,80,23,80,763,732,436,154,47,0,0,67,2199,10,23
ORD,Terminal 5,6/26/2018,1700 - 1800,14,42,20,50,15,50,692,549,104,3,0,0,0,63,1411,7,25
ORD,Terminal 5,6/26/2018,1800 - 1900,10,25,12,27,10,27,1125,233,0,0,0,0,0,47,1405,7,19
ORD,Terminal 5,6/26/2018,1900 - 2000,25,93,37,102,30,102,389,610,476,66,174,23,0,49,1787,6,16
ORD,Terminal 5,6/26/2018,2000 - 2100,20,72,42,80,25,80,137,82,88,1,35,0,0,9,352,2,11
ORD,Terminal 5,6/26/2018,2100 - 2200,11,34,19,44,14,44,231,128,34,0,0,0,0,17,410,2,13
ORD,Terminal 5,6/26/2018,2200 - 2300,4,16,8,18,5,18,186,6,0,0,0,0,0,6,198,1,9
ORD,Terminal 5,6/26/2018,2300 - 0000,7,24,13,32,10,32,101,23,3,0,0,0,0,4,131,1,9
ORD,Terminal 5,6/27/2018,0000 - 0100,7,27,14,31,10,31,276,110,1,0,0,0,0,10,397,3,9
ORD,Terminal 5,6/27/2018,0100 - 0200,9,24,15,29,11,29,100,39,0,0,0,0,0,3,142,1,4
ORD,Terminal 5,6/27/2018,0300 - 0400,7,24,18,37,15,37,73,27,15,0,0,0,0,4,119,1,4
ORD,Terminal 5,6/27/2018,0400 - 0500,8,36,12,36,9,36,209,31,12,0,0,0,0,11,263,3,4
ORD,Terminal 5,6/27/2018,0600 - 0700,12,77,20,81,18,81,280,180,12,19,26,0,0,14,531,2,14
ORD,Terminal 5,6/27/2018,0700 - 0800,8,27,15,30,12,30,161,67,0,0,0,0,0,27,255,1,12
ORD,Terminal 5,6/27/2018,0800 - 0900,6,15,4,15,5,15,423,0,0,0,0,0,0,11,434,2,11
ORD,Terminal 5,6/27/2018,0900 - 1000,7,23,12,28,11,28,357,114,0,0,0,0,0,11,482,2,12
ORD,Terminal 5,6/27/2018,1000 - 1100,5,14,8,17,6,17,268,11,0,0,0,0,0,6,285,2,14
ORD,Terminal 5,6/27/2018,1100 - 1200,7,32,14,35,10,35,607,153,23,0,0,0,0,30,813,5,19
ORD,Terminal 5,6/27/2018,1200 - 1300,10,35,17,39,13,39,843,463,49,0,0,0,0,42,1397,7,22
ORD,Terminal 5,6/27/2018,1300 - 1400,14,52,17,51,15,52,976,545,154,22,0,0,0,93,1790,8,22
ORD,Terminal 5,6/27/2018,1400 - 1500,13,71,24,81,16,81,1111,577,168,58,32,0,0,55,2001,9,17
ORD,Terminal 5,6/27/2018,1500 - 1600,12,71,27,84,18,84,1167,344,225,116,69,0,0,93,2014,9,23
ORD,Terminal 5,6/27/2018,1600 - 1700,15,65,30,73,20,73,649,487,139,107,45,0,0,44,1471,7,21
ORD,Terminal 5,6/27/2018,1700 - 1800,11,32,14,37,12,37,656,228,6,0,0,0,0,32,922,4,23
ORD,Terminal 5,6/27/2018,1800 - 1900,11,32,13,30,12,32,1543,701,8,0,0,0,0,61,2313,9,22
ORD,Terminal 5,6/27/2018,1900 - 2000,8,25,10,24,9,25,768,87,0,0,0,0,0,26,881,5,17
ORD,Terminal 5,6/27/2018,2000 - 2100,10,26,13,29,11,29,607,223,0,0,0,0,0,30,860,3,14
ORD,Terminal 5,6/27/2018,2100 - 2200,5,12,5,9,5,12,151,0,0,0,0,0,0,1,152,1,15
ORD,Terminal 5,6/27/2018,2200 - 2300,11,40,14,30,13,40,183,88,9,0,0,0,0,9,289,2,9
ORD,Terminal 5,6/27/2018,2300 - 0000,21,102,37,101,25,102,272,194,26,17,73,18,0,130,730,5,10
ORD,Terminal 5,6/28/2018,0100 - 0200,20,56,41,56,28,56,42,16,30,32,0,0,0,1,121,1,6
ORD,Terminal 5,6/28/2018,0400 - 0500,11,59,33,66,25,66,66,22,14,22,15,0,0,5,144,1,9
ORD,Terminal 5,6/28/2018,0500 - 0600,15,54,25,61,19,61,216,98,75,48,1,0,0,13,451,3,13
ORD,Terminal 5,6/28/2018,0600 - 0700,6,21,12,24,11,24,180,74,0,0,0,0,0,4,258,1,14
ORD,Terminal 5,6/28/2018,0700 - 0800,13,51,20,51,18,51,142,131,19,20,0,0,0,10,322,1,14
ORD,Terminal 5,6/28/2018,0800 - 0900,6,19,5,20,5,20,427,15,0,0,0,0,0,11,453,2,13
ORD,Terminal 5,6/28/2018,0900 - 1000,10,42,17,46,13,46,418,185,69,4,0,0,0,23,699,3,15
ORD,Terminal 5,6/28/2018,1000 - 1100,11,43,20,45,13,45,336,149,44,0,0,0,0,18,547,3,11
ORD,Terminal 5,6/28/2018,1100 - 1200,5,16,7,16,6,16,170,4,0,0,0,0,0,3,177,1,10
ORD,Terminal 5,6/28/2018,1200 - 1300,9,47,18,72,13,72,1191,430,125,13,9,0,0,61,1829,9,18
ORD,Terminal 5,6/28/2018,1300 - 1400,18,80,35,96,24,96,1306,884,487,320,201,9,0,101,3308,15,26
ORD,Terminal 5,6/28/2018,1400 - 1500,19,54,21,53,19,54,188,242,53,19,0,0,0,12,514,2,15
ORD,Terminal 5,6/28/2018,1500 - 1600,19,95,33,97,24,97,908,770,384,201,111,15,0,87,2476,10,24
ORD,Terminal 5,6/28/2018,1600 - 1700,11,51,19,51,14,51,900,348,95,12,0,0,0,38,1393,8,21
ORD,Terminal 5,6/28/2018,1700 - 1800,10,33,14,33,10,33,843,225,7,0,0,0,0,34,1109,5,24
ORD,Terminal 5,6/28/2018,1800 - 1900,10,29,14,35,11,35,1392,548,20,0,0,0,0,62,2022,8,25
ORD,Terminal 5,6/28/2018,1900 - 2000,8,28,12,28,10,28,983,226,0,0,0,0,0,28,1237,6,16
ORD,Terminal 5,6/28/2018,2000 - 2100,9,24,14,26,11,26,406,124,0,0,0,0,0,13,543,2,18
ORD,Terminal 5,6/28/2018,2100 - 2200,1,8,3,8,1,8,145,0,0,0,0,0,0,2,147,1,6
ORD,Terminal 5,6/28/2018,2200 - 2300,5,15,8,16,6,16,185,3,0,0,0,0,0,4,192,1,12
ORD,Terminal 5,6/28/2018,2300 - 0000,11,46,15,48,12,48,276,111,18,3,0,0,0,13,421,3,11
ORD,Terminal 5,6/29/2018,0000 - 0100,10,34,16,34,13,34,171,94,13,0,0,0,0,6,284,2,11
ORD,Terminal 5,6/29/2018,0400 - 0500,5,19,7,20,6,20,129,13,0,0,0,0,0,3,145,1,4
ORD,Terminal 5,6/29/2018,0500 - 0600,14,51,23,52,19,52,157,43,36,48,0,0,0,9,293,2,14
ORD,Terminal 5,6/29/2018,0600 - 0700,6,24,12,24,10,24,199,65,0,0,0,0,0,6,270,1,14
ORD,Terminal 5,6/29/2018,0800 - 0900,7,71,22,99,17,99,545,158,16,15,43,17,0,26,820,3,14
ORD,Terminal 5,6/29/2018,0900 - 1000,2,13,8,18,5,18,384,17,0,0,0,0,0,14,415,2,13
ORD,Terminal 5,6/29/2018,1000 - 1100,7,26,9,28,8,28,798,175,0,0,0,0,0,28,1001,5,14
ORD,Terminal 5,6/29/2018,1200 - 1300,9,42,16,42,12,42,1279,478,50,0,0,0,0,60,1867,9,22
ORD,Terminal 5,6/29/2018,1300 - 1400,11,40,18,44,13,44,1638,846,97,0,0,0,0,92,2673,11,23
ORD,Terminal 5,6/29/2018,1400 - 1500,11,38,20,46,13,46,1005,547,62,2,0,0,0,50,1666,7,20
ORD,Terminal 5,6/29/2018,1500 - 1600,13,75,24,77,17,77,1173,824,302,39,17,0,0,81,2436,10,24
ORD,Terminal 5,6/29/2018,1600 - 1700,10,42,19,45,13,45,903,434,88,0,0,0,0,45,1470,7,24
ORD,Terminal 5,6/29/2018,1700 - 1800,11,39,18,38,13,39,488,299,25,0,0,0,0,21,833,4,21
ORD,Terminal 5,6/29/2018,1800 - 1900,11,32,15,36,11,36,1184,460,23,0,0,0,0,63,1730,8,19
ORD,Terminal 5,6/29/2018,1900 - 2000,18,65,27,77,20,77,1040,477,302,225,24,0,0,71,2139,8,17
ORD,Terminal 5,6/29/2018,2000 - 2100,17,49,25,54,20,54,255,123,154,27,0,0,0,12,571,2,14
ORD,Terminal 5,6/29/2018,2300 - 0000,8,33,14,33,10,33,395,103,5,0,0,0,0,15,518,3,13
ORD,Terminal 5,6/30/2018,0000 - 0100,7,25,12,26,9,26,302,88,0,0,0,0,0,13,403,3,13
ORD,Terminal 5,6/30/2018,0300 - 0400,9,45,19,47,15,47,86,25,24,2,0,0,0,5,142,1,3
ORD,Terminal 5,6/30/2018,0400 - 0500,7,25,8,25,7,25,152,12,0,0,0,0,0,1,165,1,5
ORD,Terminal 5,6/30/2018,0500 - 0600,16,49,20,50,18,50,146,56,49,16,0,0,0,9,276,2,13
ORD,Terminal 5,6/30/2018,0600 - 0700,9,36,20,94,17,94,447,221,31,12,32,9,0,22,774,3,19
ORD,Terminal 5,6/30/2018,0700 - 0800,15,30,21,31,17,31,80,121,3,0,0,0,0,7,211,1,15
ORD,Terminal 5,6/30/2018,0800 - 0900,4,17,8,20,6,20,420,24,0,0,0,0,0,15,459,2,14
ORD,Terminal 5,6/30/2018,0900 - 1000,9,40,17,40,15,40,260,141,50,0,0,0,0,12,463,2,15
ORD,Terminal 5,6/30/2018,1000 - 1100,5,25,12,25,7,25,462,88,0,0,0,0,0,13,563,3,14
ORD,Terminal 5,6/30/2018,1100 - 1200,7,28,12,29,9,29,640,129,0,0,0,0,0,24,793,4,14
ORD,Terminal 5,6/30/2018,1200 - 1300,10,32,13,32,11,32,1292,469,7,0,0,0,0,61,1829,8,30
ORD,Terminal 5,6/30/2018,1300 - 1400,11,32,15,32,12,32,1311,701,13,0,0,0,0,60,2085,9,22
ORD,Terminal 5,6/30/2018,1400 - 1500,13,77,23,93,17,93,1035,706,200,39,8,3,0,77,2068,8,30
ORD,Terminal 5,6/30/2018,1500 - 1600,13,75,22,102,16,102,1351,764,198,36,20,5,0,74,2448,11,36
ORD,Terminal 5,6/30/2018,1600 - 1700,9,40,11,40,9,40,1028,245,29,0,0,0,0,36,1338,6,20
ORD,Terminal 5,6/30/2018,1700 - 1800,7,26,10,22,8,26,1214,121,0,0,0,0,0,34,1369,8,19
ORD,Terminal 5,6/30/2018,1800 - 1900,11,58,20,58,13,58,1797,685,104,52,0,0,0,81,2719,12,22
ORD,Terminal 5,6/30/2018,1900 - 2000,20,51,28,54,22,54,466,859,304,59,0,0,0,53,1741,8,18
ORD,Terminal 5,6/30/2018,2000 - 2100,23,52,30,52,25,52,228,648,386,28,0,0,0,45,1335,7,17
ORD,Terminal 5,6/30/2018,2200 - 2300,8,27,12,30,10,30,365,76,0,0,0,0,0,20,461,2,13
ORD,Terminal 5,6/30/2018,2300 - 0000,10,36,15,38,11,38,566,167,18,0,0,0,0,21,772,5,13
ORD,Terminal 5,7/1/2018,0000 - 0100,13,26,21,26,15,26,61,73,0,0,0,0,0,5,139,1,12
ORD,Terminal 5,7/1/2018,0100 - 0200,2,21,5,21,2,21,107,8,0,0,0,0,0,2,117,1,11
ORD,Terminal 5,7/1/2018,0400 - 0500,6,13,7,14,6,14,161,0,0,0,0,0,0,5,166,1,5
ORD,Terminal 5,7/1/2018,0500 - 0600,8,32,14,33,10,33,208,57,7,0,0,0,0,9,281,2,5
ORD,Terminal 5,7/1/2018,0600 - 0700,7,22,12,27,11,27,182,78,0,0,0,0,0,9,269,1,15
ORD,Terminal 5,7/1/2018,0800 - 0900,12,32,18,56,16,56,245,207,39,4,0,0,0,18,513,2,16
ORD,Terminal 5,7/1/2018,0900 - 1000,4,19,10,26,9,26,215,48,0,0,0,0,0,9,272,2,16
ORD,Terminal 5,7/1/2018,1000 - 1100,9,28,10,30,9,30,852,235,0,0,0,0,0,29,1116,5,17
ORD,Terminal 5,7/1/2018,1100 - 1200,9,34,13,37,11,37,430,200,5,0,0,0,0,21,656,4,23
ORD,Terminal 5,7/1/2018,1200 - 1300,10,26,12,26,11,26,980,296,0,0,0,0,0,49,1325,6,31
ORD,Terminal 5,7/1/2018,1300 - 1400,15,53,23,53,18,53,1238,993,364,72,0,0,0,88,2755,12,29
ORD,Terminal 5,7/1/2018,1400 - 1500,13,43,18,43,14,43,845,471,128,0,0,0,0,42,1486,6,29
ORD,Terminal 5,7/1/2018,1500 - 1600,10,46,17,46,13,46,732,254,100,2,0,0,0,30,1118,5,21
ORD,Terminal 5,7/1/2018,1600 - 1700,15,60,19,49,16,60,1155,1040,260,5,0,0,0,80,2540,11,20
ORD,Terminal 5,7/1/2018,1700 - 1800,6,12,9,12,7,12,45,0,0,0,0,0,0,2,47,1,9
ORD,Terminal 5,7/1/2018,1800 - 1900,10,45,14,46,11,46,1512,385,114,3,0,0,0,58,2072,10,18
ORD,Terminal 5,7/1/2018,1900 - 2000,11,42,17,45,13,45,1134,570,73,0,0,0,0,62,1839,7,22
ORD,Terminal 5,7/1/2018,2000 - 2100,15,39,20,40,16,40,576,475,99,0,0,0,0,33,1183,5,18
ORD,Terminal 5,7/1/2018,2100 - 2200,6,24,11,25,9,25,453,71,0,0,0,0,0,22,546,2,17
ORD,Terminal 5,7/1/2018,2200 - 2300,7,23,11,26,8,26,275,60,0,0,0,0,0,15,350,2,12
ORD,Terminal 5,7/1/2018,2300 - 0000,7,25,12,25,9,25,246,62,0,0,0,0,0,11,319,2,14
ORD,Terminal 5,7/2/2018,0000 - 0100,5,21,9,21,7,21,210,32,0,0,0,0,0,9,251,2,12
ORD,Terminal 5,7/2/2018,0300 - 0400,8,35,21,39,13,39,95,26,18,0,0,0,0,8,147,1,4
ORD,Terminal 5,7/2/2018,0400 - 0500,7,30,14,34,10,34,115,29,9,0,0,0,0,2,155,1,4
ORD,Terminal 5,7/2/2018,0500 - 0600,11,33,15,35,13,35,78,36,11,0,0,0,0,2,127,1,4
ORD,Terminal 5,7/2/2018,0600 - 0700,4,14,10,24,8,24,354,55,0,0,0,0,0,12,421,2,11
ORD,Terminal 5,7/2/2018,0700 - 0800,19,66,33,70,28,70,106,245,114,65,28,0,0,14,572,2,14
ORD,Terminal 5,7/2/2018,0800 - 0900,5,17,7,18,6,18,372,27,0,0,0,0,0,10,409,2,13
ORD,Terminal 5,7/2/2018,0900 - 1000,4,16,9,20,6,20,189,17,0,0,0,0,0,5,211,1,12
ORD,Terminal 5,7/2/2018,1000 - 1100,8,29,12,32,10,32,604,149,12,0,0,0,0,19,784,4,13
ORD,Terminal 5,7/2/2018,1100 - 1200,10,45,19,48,14,48,539,207,110,10,0,0,0,27,893,5,24
ORD,Terminal 5,7/2/2018,1200 - 1300,14,33,24,40,19,40,106,141,44,0,0,0,0,9,300,2,23
ORD,Terminal 5,7/2/2018,1300 - 1400,9,30,12,32,10,32,1712,351,20,0,0,0,0,56,2139,10,24
ORD,Terminal 5,7/2/2018,1400 - 1500,10,69,17,83,13,83,1500,453,88,24,16,0,0,68,2149,8,21
ORD,Terminal 5,7/2/2018,1500 - 1600,14,75,25,75,17,75,1451,805,320,86,54,0,0,94,2810,13,27
ORD,Terminal 5,7/2/2018,1600 - 1700,13,58,26,58,17,58,698,418,124,63,0,0,0,35,1338,6,24
ORD,Terminal 5,7/2/2018,1700 - 1800,9,26,14,30,11,30,904,240,0,0,0,0,0,28,1172,7,27
ORD,Terminal 5,7/2/2018,1800 - 1900,7,27,10,27,8,27,1356,190,0,0,0,0,0,49,1595,7,27
ORD,Terminal 5,7/2/2018,1900 - 2000,9,30,12,31,10,31,724,219,2,0,0,0,0,27,972,5,20
ORD,Terminal 5,7/2/2018,2000 - 2100,10,48,16,48,13,48,897,216,100,20,0,0,0,32,1265,5,13
ORD,Terminal 5,7/2/2018,2200 - 2300,6,16,9,17,7,17,119,12,0,0,0,0,0,3,134,1,12
ORD,Terminal 5,7/2/2018,2300 - 0000,7,29,10,29,8,29,518,90,0,0,0,0,0,17,625,4,12
ORD,Terminal 5,7/3/2018,0000 - 0100,5,18,9,19,7,19,116,14,0,0,0,0,0,3,133,1,10
ORD,Terminal 5,7/3/2018,0200 - 0300,20,52,27,52,23,52,62,45,28,18,0,0,0,5,158,1,4
ORD,Terminal 5,7/3/2018,0400 - 0500,8,30,11,33,9,33,245,42,5,0,0,0,0,10,302,2,4
ORD,Terminal 5,7/3/2018,0500 - 0600,14,50,32,49,22,50,59,23,32,13,0,0,0,3,130,1,4
ORD,Terminal 5,7/3/2018,0600 - 0700,6,22,10,23,9,23,202,42,0,0,0,0,0,4,248,1,14
ORD,Terminal 5,7/3/2018,0700 - 0800,13,56,25,72,21,72,150,103,39,12,20,0,0,8,332,1,15
ORD,Terminal 5,7/3/2018,0800 - 0900,8,23,9,23,9,23,338,79,0,0,0,0,0,10,427,2,14
ORD,Terminal 5,7/3/2018,0900 - 1000,6,23,9,21,7,23,499,29,0,0,0,0,0,15,543,3,15
ORD,Terminal 5,7/3/2018,1000 - 1100,6,19,10,22,7,22,378,47,0,0,0,0,0,12,437,2,13
ORD,Terminal 5,7/3/2018,1100 - 1200,8,26,14,31,10,31,359,81,4,0,0,0,0,12,456,2,11
ORD,Terminal 5,7/3/2018,1200 - 1300,16,70,18,70,17,70,814,288,228,28,28,0,0,43,1429,7,19
ORD,Terminal 5,7/3/2018,1300 - 1400,15,120,35,119,23,120,1038,543,191,154,132,37,0,70,2165,11,21
ORD,Terminal 5,7/3/2018,1400 - 1500,15,149,37,149,22,149,1560,646,239,176,156,35,27,100,2939,12,21
ORD,Terminal 5,7/3/2018,1500 - 1600,24,94,46,117,31,117,472,433,261,117,229,39,0,48,1599,8,16
ORD,Terminal 5,7/3/2018,1600 - 1700,24,81,51,100,34,100,212,524,150,72,226,9,0,39,1232,5,18
ORD,Terminal 5,7/3/2018,1700 - 1800,9,52,16,81,10,81,1276,294,49,6,2,0,0,44,1671,10,14
ORD,Terminal 5,7/3/2018,1800 - 1900,9,31,14,32,10,32,1251,374,4,0,0,0,0,63,1692,7,21
ORD,Terminal 5,7/3/2018,1900 - 2000,12,54,19,54,14,54,827,390,112,12,0,0,0,41,1382,6,15
ORD,Terminal 5,7/3/2018,2000 - 2100,8,19,10,20,9,20,247,43,0,0,0,0,0,7,297,1,20
ORD,Terminal 5,7/3/2018,2100 - 2200,8,24,16,31,11,31,191,63,6,0,0,0,0,14,274,1,11
ORD,Terminal 5,7/3/2018,2200 - 2300,7,24,10,24,8,24,296,39,0,0,0,0,0,10,345,2,13
ORD,Terminal 5,7/3/2018,2300 - 0000,10,24,13,26,11,26,120,53,0,0,0,0,0,6,179,1,13
ORD,Terminal 5,7/4/2018,0000 - 0100,7,31,13,32,10,32,314,97,7,0,0,0,0,11,429,3,13
